"year","Label (Grouping)","state","series","measure","value"
"df_pop_2011","    $100,000 and over","New.Hampshire","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","New.Jersey","Total.Civilian.Noninstitutionalized.Population","Estimate",40.1
"df_pop_2011","    $100,000 and over","New.Jersey","Uninsured.Population","Estimate",18.8
"df_pop_2011","    $100,000 and over","New.Jersey","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","New.Mexico","Total.Civilian.Noninstitutionalized.Population","Estimate",18
"df_pop_2011","    $100,000 and over","New.Mexico","Uninsured.Population","Estimate",8.9
"df_pop_2011","    $100,000 and over","New.Mexico","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","New.York","Total.Civilian.Noninstitutionalized.Population","Estimate",30.9
"df_pop_2011","    $100,000 and over","New.York","Uninsured.Population","Estimate",17.5
"df_pop_2011","    $100,000 and over","New.York","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","North.Carolina","Total.Civilian.Noninstitutionalized.Population","Estimate",17.7
"df_pop_2011","    $100,000 and over","North.Carolina","Uninsured.Population","Estimate",5.4
"df_pop_2011","    $100,000 and over","North.Carolina","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Ohio","Total.Civilian.Noninstitutionalized.Population","Estimate",19.3
"df_pop_2011","    $100,000 and over","Ohio","Uninsured.Population","Estimate",6.6
"df_pop_2011","    $100,000 and over","Ohio","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Oklahoma","Total.Civilian.Noninstitutionalized.Population","Estimate",16.3
"df_pop_2011","    $100,000 and over","Oklahoma","Uninsured.Population","Estimate",6
"df_pop_2011","    $100,000 and over","Oklahoma","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Oregon","Total.Civilian.Noninstitutionalized.Population","Estimate",20.1
"df_pop_2011","    $100,000 and over","Oregon","Uninsured.Population","Estimate",7.3
"df_pop_2011","    $100,000 and over","Oregon","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Pennsylvania","Total.Civilian.Noninstitutionalized.Population","Estimate",24
"df_pop_2011","    $100,000 and over","Pennsylvania","Uninsured.Population","Estimate",10.7
"df_pop_2011","    $100,000 and over","Pennsylvania","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","South.Carolina","Total.Civilian.Noninstitutionalized.Population","Estimate",16.5
"df_pop_2011","    $100,000 and over","South.Carolina","Uninsured.Population","Estimate",5.8
"df_pop_2011","    $100,000 and over","South.Carolina","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","South.Dakota","Total.Civilian.Noninstitutionalized.Population","Estimate",17.9
"df_pop_2011","    $100,000 and over","South.Dakota","Uninsured.Population","Estimate",5.9
"df_pop_2011","    $100,000 and over","South.Dakota","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Tennessee","Total.Civilian.Noninstitutionalized.Population","Estimate",16.8
"df_pop_2011","    $100,000 and over","Tennessee","Uninsured.Population","Estimate",6.1
"df_pop_2011","    $100,000 and over","Tennessee","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Texas","Total.Civilian.Noninstitutionalized.Population","Estimate",22.1
"df_pop_2011","    $100,000 and over","Texas","Uninsured.Population","Estimate",8.1
"df_pop_2011","    $100,000 and over","Texas","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Utah","Total.Civilian.Noninstitutionalized.Population","Estimate",23.3
"df_pop_2011","    $100,000 and over","Utah","Uninsured.Population","Estimate",10.8
"df_pop_2011","    $100,000 and over","Utah","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Virginia","Total.Civilian.Noninstitutionalized.Population","Estimate",33.1
"df_pop_2011","    $100,000 and over","Virginia","Uninsured.Population","Estimate",14
"df_pop_2011","    $100,000 and over","Virginia","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Washington","Total.Civilian.Noninstitutionalized.Population","Estimate",27
"df_pop_2011","    $100,000 and over","Washington","Uninsured.Population","Estimate",10.2
"df_pop_2011","    $100,000 and over","Washington","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","West.Virginia","Total.Civilian.Noninstitutionalized.Population","Estimate",13.6
"df_pop_2011","    $100,000 and over","West.Virginia","Uninsured.Population","Estimate",5.6
"df_pop_2011","    $100,000 and over","West.Virginia","Uninsured.Share",NA,NA
"df_pop_2011","    $100,000 and over","Wisconsin","Total.Civilian.Noninstitutionalized.Population","Estimate",20.8
"df_pop_2011","    $100,000 and over","Wisconsin","Uninsured.Population","Estimate",8.3
"df_pop_2011","    $100,000 and over","Wisconsin","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Alabama","Total.Civilian.Noninstitutionalized.Population","Estimate",40334
"df_pop_2011","Median household income of householders","Alabama","Uninsured.Population","Estimate",20847
"df_pop_2011","Median household income of householders","Alabama","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Alaska","Total.Civilian.Noninstitutionalized.Population","Estimate",64485
"df_pop_2011","Median household income of householders","Alaska","Uninsured.Population","Estimate",37623
"df_pop_2011","Median household income of householders","Alaska","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Arizona","Total.Civilian.Noninstitutionalized.Population","Estimate",46709
"df_pop_2011","Median household income of householders","Arizona","Uninsured.Population","Estimate",29676
"df_pop_2011","Median household income of householders","Arizona","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Arkansas","Total.Civilian.Noninstitutionalized.Population","Estimate",38181
"df_pop_2011","Median household income of householders","Arkansas","Uninsured.Population","Estimate",23658
"df_pop_2011","Median household income of householders","Arkansas","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","California","Total.Civilian.Noninstitutionalized.Population","Estimate",57666
"df_pop_2011","Median household income of householders","California","Uninsured.Population","Estimate",34173
"df_pop_2011","Median household income of householders","California","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Colorado","Total.Civilian.Noninstitutionalized.Population","Estimate",53940
"df_pop_2011","Median household income of householders","Colorado","Uninsured.Population","Estimate",29924
"df_pop_2011","Median household income of householders","Colorado","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Connecticut","Total.Civilian.Noninstitutionalized.Population","Estimate",64002
"df_pop_2011","Median household income of householders","Connecticut","Uninsured.Population","Estimate",32869
"df_pop_2011","Median household income of householders","Connecticut","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Florida","Total.Civilian.Noninstitutionalized.Population","Estimate",44308
"df_pop_2011","Median household income of householders","Florida","Uninsured.Population","Estimate",28808
"df_pop_2011","Median household income of householders","Florida","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Georgia","Total.Civilian.Noninstitutionalized.Population","Estimate",46345
"df_pop_2011","Median household income of householders","Georgia","Uninsured.Population","Estimate",25303
"df_pop_2011","Median household income of householders","Georgia","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Idaho","Total.Civilian.Noninstitutionalized.Population","Estimate",43431
"df_pop_2011","Median household income of householders","Idaho","Uninsured.Population","Estimate",27856
"df_pop_2011","Median household income of householders","Idaho","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Illinois","Total.Civilian.Noninstitutionalized.Population","Estimate",52936
"df_pop_2011","Median household income of householders","Illinois","Uninsured.Population","Estimate",28963
"df_pop_2011","Median household income of householders","Illinois","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Indiana","Total.Civilian.Noninstitutionalized.Population","Estimate",44587
"df_pop_2011","Median household income of householders","Indiana","Uninsured.Population","Estimate",24301
"df_pop_2011","Median household income of householders","Indiana","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Iowa","Total.Civilian.Noninstitutionalized.Population","Estimate",47920
"df_pop_2011","Median household income of householders","Iowa","Uninsured.Population","Estimate",26448
"df_pop_2011","Median household income of householders","Iowa","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Kansas","Total.Civilian.Noninstitutionalized.Population","Estimate",48135
"df_pop_2011","Median household income of householders","Kansas","Uninsured.Population","Estimate",25558
"df_pop_2011","Median household income of householders","Kansas","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Kentucky","Total.Civilian.Noninstitutionalized.Population","Estimate",39978
"df_pop_2011","Median household income of householders","Kentucky","Uninsured.Population","Estimate",22037
"df_pop_2011","Median household income of householders","Kentucky","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Louisiana","Total.Civilian.Noninstitutionalized.Population","Estimate",42431
"df_pop_2011","Median household income of householders","Louisiana","Uninsured.Population","Estimate",25783
"df_pop_2011","Median household income of householders","Louisiana","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Maine","Total.Civilian.Noninstitutionalized.Population","Estimate",45797
"df_pop_2011","Median household income of householders","Maine","Uninsured.Population","Estimate",30938
"df_pop_2011","Median household income of householders","Maine","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Maryland","Total.Civilian.Noninstitutionalized.Population","Estimate",68761
"df_pop_2011","Median household income of householders","Maryland","Uninsured.Population","Estimate",36422
"df_pop_2011","Median household income of householders","Maryland","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Massachusetts","Total.Civilian.Noninstitutionalized.Population","Estimate",62045
"df_pop_2011","Median household income of householders","Massachusetts","Uninsured.Population","Estimate",36820
"df_pop_2011","Median household income of householders","Massachusetts","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Michigan","Total.Civilian.Noninstitutionalized.Population","Estimate",45399
"df_pop_2011","Median household income of householders","Michigan","Uninsured.Population","Estimate",24510
"df_pop_2011","Median household income of householders","Michigan","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Minnesota","Total.Civilian.Noninstitutionalized.Population","Estimate",55450
"df_pop_2011","Median household income of householders","Minnesota","Uninsured.Population","Estimate",30814
"df_pop_2011","Median household income of householders","Minnesota","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Mississippi","Total.Civilian.Noninstitutionalized.Population","Estimate",36751
"df_pop_2011","Median household income of householders","Mississippi","Uninsured.Population","Estimate",21685
"df_pop_2011","Median household income of householders","Mississippi","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Missouri","Total.Civilian.Noninstitutionalized.Population","Estimate",44211
"df_pop_2011","Median household income of householders","Missouri","Uninsured.Population","Estimate",23918
"df_pop_2011","Median household income of householders","Missouri","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Montana","Total.Civilian.Noninstitutionalized.Population","Estimate",42634
"df_pop_2011","Median household income of householders","Montana","Uninsured.Population","Estimate",26672
"df_pop_2011","Median household income of householders","Montana","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Nebraska","Total.Civilian.Noninstitutionalized.Population","Estimate",48347
"df_pop_2011","Median household income of householders","Nebraska","Uninsured.Population","Estimate",26920
"df_pop_2011","Median household income of householders","Nebraska","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Nevada","Total.Civilian.Noninstitutionalized.Population","Estimate",50991
"df_pop_2011","Median household income of householders","Nevada","Uninsured.Population","Estimate",30123
"df_pop_2011","Median household income of householders","Nevada","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","New.Hampshire","Total.Civilian.Noninstitutionalized.Population","Estimate",60995
"df_pop_2011","Median household income of householders","New.Hampshire","Uninsured.Population","Estimate",35214
"df_pop_2011","Median household income of householders","New.Hampshire","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","New.Jersey","Total.Civilian.Noninstitutionalized.Population","Estimate",67674
"df_pop_2011","Median household income of householders","New.Jersey","Uninsured.Population","Estimate",36628
"df_pop_2011","Median household income of householders","New.Jersey","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","New.Mexico","Total.Civilian.Noninstitutionalized.Population","Estimate",41988
"df_pop_2011","Median household income of householders","New.Mexico","Uninsured.Population","Estimate",26475
"df_pop_2011","Median household income of householders","New.Mexico","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","New.York","Total.Civilian.Noninstitutionalized.Population","Estimate",54137
"df_pop_2011","Median household income of householders","New.York","Uninsured.Population","Estimate",35204
"df_pop_2011","Median household income of householders","New.York","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","North.Carolina","Total.Civilian.Noninstitutionalized.Population","Estimate",43109
"df_pop_2011","Median household income of householders","North.Carolina","Uninsured.Population","Estimate",25018
"df_pop_2011","Median household income of householders","North.Carolina","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Ohio","Total.Civilian.Noninstitutionalized.Population","Estimate",45058
"df_pop_2011","Median household income of householders","Ohio","Uninsured.Population","Estimate",24390
"df_pop_2011","Median household income of householders","Ohio","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Oklahoma","Total.Civilian.Noninstitutionalized.Population","Estimate",41938
"df_pop_2011","Median household income of householders","Oklahoma","Uninsured.Population","Estimate",25757
"df_pop_2011","Median household income of householders","Oklahoma","Uninsured.Share",NA,NA
"df_pop_2011","Median household income of householders","Oregon","Total.Civilian.Noninstitutionalized.Population","Estimate",46539
