"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
39000,Ohio,1,"  Real GDP (millions of chained 2017 dollars) 1",2.3,1.9,-1.2,2.3,1.9,2.7,2.2,-0.4,0.5,-0.9,-5.1,2.3,2.9,1.1,2.8,3.6,1.3,0.8,2.2,0.6,2.7,-2.8,5.4,0.7,2.1,2.5
39000,Ohio,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.5,1.5,5.0,0.8,-0.1,2.9,4.6,0.9,2.5,0.7,1.6,7.6,3.5,-3.8,1.3,(NA)
39000,Ohio,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.3,2.0,2.4,0.6,1.7,2.0,3.7,1.7,2.7,0.2,1.0,-1.2,6.6,2.4,1.2,(NA)
39000,Ohio,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,4,"  Gross domestic product (GDP)",4.0,4.1,1.2,3.9,3.5,5.2,5.0,2.7,3.0,0.7,-3.3,3.3,5.0,3.3,4.3,5.4,3.0,2.0,4.0,3.1,4.5,-1.5,10.2,9.0,6.3,4.8
39000,Ohio,5,"  Personal income",3.0,5.3,2.9,1.6,2.9,3.8,2.7,5.0,4.3,3.8,-2.8,2.9,6.6,3.6,1.5,4.1,3.8,2.0,3.8,3.9,3.5,7.1,8.2,1.8,5.6,5.3
39000,Ohio,6,"  Disposable personal income",3.1,5.1,3.2,3.4,4.1,4.0,2.1,4.6,4.0,4.4,-0.3,2.5,5.5,3.7,0.8,4.2,3.5,2.1,4.1,4.5,3.3,7.9,7.4,-0.5,7.8,5.3
39000,Ohio,7,"  Personal consumption expenditures",5.9,6.7,4.1,3.4,4.5,4.4,4.7,3.4,3.8,1.7,-1.6,3.4,4.0,3.3,3.3,3.2,3.0,2.9,3.9,3.4,2.8,-1.5,11.4,8.3,5.4,(NA)
39000,Ohio,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.6,1.4,4.8,0.7,-0.4,2.6,4.3,0.6,2.2,0.5,1.4,7.5,3.8,-3.8,1.1,(NA)
39000,Ohio,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.5,1.9,2.3,0.4,1.4,1.7,3.4,1.4,2.4,0.0,0.8,-1.2,6.9,2.5,1.0,(NA)
39000,Ohio,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,10,"  Per capita personal income 6",2.8,5.1,2.7,1.4,2.7,3.7,2.6,4.8,4.1,3.6,-2.9,2.8,6.4,3.5,1.2,3.7,3.6,1.8,3.5,3.7,3.3,7.0,8.5,1.7,5.1,4.8
39000,Ohio,11,"  Per capita disposable personal income 7",2.9,4.9,3.0,3.2,3.8,3.9,2.0,4.4,3.8,4.2,-0.5,2.4,5.3,3.6,0.5,3.9,3.3,1.8,3.8,4.3,3.1,7.8,7.7,-0.6,7.3,4.8
39000,Ohio,12,"  Per capita personal consumption expenditures (PCE) 8",5.7,6.4,3.8,3.2,4.3,4.2,4.6,3.2,3.6,1.6,-1.7,3.3,3.8,3.2,3.0,2.9,2.7,2.6,3.6,3.2,2.6,-1.6,11.7,8.4,5.1,(NA)
39000,Ohio,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.0,-0.4,-1.0,0.9,0.3,-0.2,-0.9,0.2,-0.5,1.1,0.4,-1.4,0.3,-0.8,0.3,(NA)
39000,Ohio,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.8,1.4,1.5,2.8,1.6,1.2,-0.7,1.2,1.2,3.2,1.8,-0.4,4.5,5.7,4.1,(NA)
39000,Ohio,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,15,"  Total employment (number of jobs)",1.2,1.6,-0.9,-1.3,-0.3,0.7,0.6,0.6,0.7,-1.0,-4.0,-0.6,1.6,1.3,1.1,1.3,1.3,1.0,0.8,1.1,0.1,-3.1,2.8,2.4,2.4,(NA)
40000,Oklahoma,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,1,"  Real GDP (millions of chained 2017 dollars) 1",1.8,3.6,3.7,1.8,1.7,3.4,4.3,6.4,2.4,4.0,-1.3,0.8,3.7,5.0,2.4,6.0,3.9,-1.9,1.3,1.8,2.1,-4.3,1.3,-0.1,7.2,2.3
40000,Oklahoma,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-5.8,0.7,4.5,4.1,3.3,4.0,-2.4,-5.7,3.3,4.4,4.0,3.0,4.9,1.8,1.9,(NA)
40000,Oklahoma,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.1,0.4,2.1,1.0,1.4,2.2,1.7,0.7,1.9,3.8,0.9,-1.9,8.1,3.8,2.5,(NA)
40000,Oklahoma,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,4,"  Gross domestic product (GDP)",3.7,8.1,6.4,2.5,6.3,7.6,10.3,9.8,5.9,10.3,-8.8,5.4,7.7,4.9,5.0,7.0,-4.9,-2.7,5.7,6.1,0.9,-6.5,13.1,12.9,4.4,3.5
40000,Oklahoma,5,"  Personal income",2.7,8.3,6.3,2.4,5.0,8.0,9.3,10.7,3.6,11.4,-7.3,4.9,7.6,6.4,5.0,5.9,-2.8,-4.6,4.4,5.1,5.1,4.4,9.7,7.2,5.2,4.6
40000,Oklahoma,6,"  Disposable personal income",2.5,8.3,6.4,4.7,6.1,8.4,8.4,10.1,3.0,11.9,-5.0,4.9,6.2,6.5,4.6,5.9,-3.1,-4.5,4.6,5.8,5.1,5.3,8.9,5.9,6.7,4.4
40000,Oklahoma,7,"  Personal consumption expenditures",6.1,6.7,4.6,2.9,5.3,5.4,7.5,6.6,5.8,4.6,-1.6,4.6,5.2,3.2,3.1,4.0,1.4,1.9,3.1,4.4,1.9,-0.4,12.9,9.2,5.7,(NA)
40000,Oklahoma,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-7.1,-0.4,3.7,3.3,2.4,3.4,-3.2,-6.1,3.2,4.2,3.5,2.4,4.2,1.1,1.1,(NA)
40000,Oklahoma,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.4,-0.7,1.4,0.2,0.6,1.6,1.0,0.3,1.8,3.5,0.5,-2.4,7.3,3.1,1.6,(NA)
40000,Oklahoma,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,10,"  Per capita personal income 6",1.7,7.7,5.9,1.7,4.6,7.4,8.6,9.3,2.4,10.3,-8.5,3.7,6.8,5.6,4.1,5.2,-3.5,-5.0,4.3,4.9,4.7,3.8,8.9,6.3,4.2,3.8
40000,Oklahoma,11,"  Per capita disposable personal income 7",1.6,7.8,6.0,4.0,5.6,7.7,7.7,8.7,1.9,10.8,-6.2,3.7,5.4,5.7,3.7,5.2,-3.9,-4.9,4.5,5.6,4.7,4.8,8.2,5.0,5.7,3.6
40000,Oklahoma,12,"  Per capita personal consumption expenditures (PCE) 8",5.1,6.2,4.2,2.3,4.9,4.8,6.7,5.2,4.6,3.6,-2.9,3.4,4.4,2.5,2.2,3.3,0.7,1.5,3.0,4.2,1.6,-1.0,12.1,8.5,4.8,(NA)
40000,Oklahoma,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.2,2.3,0.5,0.3,0.3,0.3,-0.5,0.2,-0.6,-1.4,-0.4,0.3,0.3,-1.2,-0.6,(NA)
40000,Oklahoma,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.5,4.1,3.0,2.2,1.6,1.7,-0.3,1.2,1.1,0.6,1.1,1.4,4.4,5.2,3.2,(NA)
40000,Oklahoma,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
40000,Oklahoma,15,"  Total employment (number of jobs)",0.8,2.1,0.7,-1.1,-0.8,1.4,2.3,2.6,2.6,1.7,-2.3,-0.3,1.4,2.4,1.7,1.1,0.6,0.0,0.2,0.9,-0.1,-1.9,2.0,3.1,3.1,(NA)
41000,Oregon,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,1,"  Real GDP (millions of chained 2017 dollars) 1",2.6,8.5,-0.4,2.0,4.8,5.6,3.5,5.0,2.0,2.3,-4.3,2.1,2.9,0.7,1.2,3.3,5.0,4.5,5.0,3.9,2.3,-1.0,5.4,2.3,2.3,1.2
41000,Oregon,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-5.2,1.8,2.3,1.7,1.1,5.6,5.8,5.5,2.3,1.1,4.1,8.7,6.1,-7.1,3.6,(NA)
41000,Oregon,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.9,2.4,0.8,-0.7,2.7,4.1,3.7,5.2,2.5,0.4,3.2,-1.3,8.9,-0.4,3.4,(NA)
41000,Oregon,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,4,"  Gross domestic product (GDP)",2.4,8.9,0.0,3.0,5.2,7.6,5.2,7.1,3.8,2.8,-2.9,2.4,4.0,2.5,2.9,5.0,6.8,5.6,6.5,5.7,4.3,1.1,9.6,8.4,6.7,3.8
41000,Oregon,5,"  Personal income",3.5,7.8,3.0,1.3,3.6,5.6,5.0,9.1,4.7,4.7,-3.2,2.6,5.4,5.0,1.5,6.7,7.5,4.9,6.0,6.5,4.8,9.2,10.5,2.4,5.7,5.2
41000,Oregon,6,"  Disposable personal income",2.8,7.3,4.3,3.3,4.5,5.6,3.4,8.8,5.4,4.6,-0.5,2.2,4.0,5.2,0.0,6.6,6.6,4.5,6.4,7.0,4.4,10.5,9.3,-0.6,8.2,5.1
41000,Oregon,7,"  Personal consumption expenditures",6.9,7.0,3.7,4.0,4.9,7.0,6.8,6.7,5.3,2.2,-1.9,3.2,3.9,2.5,3.0,5.2,5.4,4.6,6.2,5.7,3.7,-0.8,13.3,9.6,5.4,(NA)
41000,Oregon,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-6.2,1.0,1.4,1.0,0.5,4.5,4.4,3.5,0.9,0.2,3.3,7.9,5.9,-6.7,3.8,(NA)
41000,Oregon,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-4.9,1.6,-0.1,-1.4,2.1,3.0,2.4,3.3,1.1,-0.4,2.4,-2.0,8.6,0.0,3.5,(NA)
41000,Oregon,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,10,"  Per capita personal income 6",2.2,6.6,1.8,-0.1,2.7,4.9,3.7,7.4,3.3,3.5,-4.3,1.9,4.4,4.3,0.9,5.6,6.0,2.9,4.6,5.6,3.9,8.4,10.2,2.6,5.5,4.7
41000,Oregon,11,"  Per capita disposable personal income 7",1.6,6.2,3.2,2.0,3.5,5.0,2.1,7.1,3.9,3.3,-1.6,1.5,3.1,4.4,-0.6,5.5,5.2,2.6,5.0,6.1,3.6,9.8,9.0,-0.5,8.1,4.7
41000,Oregon,12,"  Per capita personal consumption expenditures (PCE) 8",5.6,5.8,2.6,2.6,3.9,6.4,5.5,5.0,3.8,1.0,-2.9,2.5,3.0,1.8,2.4,4.1,4.0,2.7,4.9,4.8,2.9,-1.4,13.0,10.1,5.5,(NA)
41000,Oregon,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2.3,-0.9,0.5,1.3,-1.0,-0.4,1.4,-1.5,1.9,3.2,-0.8,-0.5,-0.1,3.3,-1.8,(NA)
41000,Oregon,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2.1,0.8,3.0,3.2,0.4,1.0,1.6,-0.5,3.7,5.3,0.6,0.5,4.0,10.1,1.9,(NA)
41000,Oregon,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,Oregon,15,"  Total employment (number of jobs)",1.5,2.0,-0.6,-0.8,0.7,2.7,3.0,2.7,2.3,-0.8,-4.4,-0.7,1.3,0.8,1.8,2.8,2.9,2.5,2.7,2.1,0.3,-3.3,2.6,2.4,2.8,(NA)
42000,Pennsylvania,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
42000,Pennsylvania,1,"  Real GDP (millions of chained 2017 dollars) 1",3.2,2.6,2.0,1.0,2.6,2.7,1.8,0.0,3.7,2.4,-3.0,3.3,1.4,1.9,2.2,2.1,2.2,1.5,1.3,1.3,1.0,-4.6,4.0,1.8,2.5,2.4
42000,Pennsylvania,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.1,3.2,3.3,2.3,-0.3,2.9,2.8,2.2,-0.3,4.2,1.9,6.6,3.4,-4.2,0.1,(NA)
42000,Pennsylvania,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.9,2.9,1.8,0.8,1.2,1.8,1.5,1.6,0.4,3.9,1.5,-3.7,8.5,3.2,-0.1,(NA)
42000,Pennsylvania,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
42000,Pennsylvania,4,"  Gross domestic product (GDP)",4.7,4.7,4.7,2.9,4.4,5.6,5.0,3.5,6.5,4.2,-1.0,4.0,3.2,3.6,3.8,3.7,3.0,2.3,2.9,3.5,2.8,-3.1,8.7,8.9,6.2,4.9
42000,Pennsylvania,5,"  Personal income",4.2,6.9,4.2,1.9,3.4,5.7,4.1,5.0,6.3,4.0,-2.0,4.5,5.3,3.8,0.8,3.7,4.0,2.8,2.8,5.3,3.2,7.4,6.0,2.2,5.3,4.1
42000,Pennsylvania,6,"  Disposable personal income",4.1,6.9,4.6,4.2,4.4,6.1,3.0,4.4,5.6,4.3,0.4,4.2,4.2,4.1,-0.2,3.5,3.4,3.0,3.0,6.0,2.9,8.3,4.7,-0.3,7.9,4.0
42000,Pennsylvania,7,"  Personal consumption expenditures",6.3,7.0,4.4,3.8,6.0,5.5,5.2,4.5,4.3,3.6,-0.8,4.2,3.8,2.2,2.3,2.6,2.7,2.2,3.5,5.0,2.8,-2.9,11.1,10.1,5.2,(NA)
42000,Pennsylvania,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
42000,Pennsylvania,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.5,2.8,2.8,2.0,-0.6,2.6,2.7,2.0,-0.5,3.9,1.8,6.5,3.3,-3.9,0.2,(NA)
42000,Pennsylvania,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.4,2.5,1.4,0.4,0.9,1.6,1.3,1.4,0.2,3.6,1.4,-3.7,8.3,3.6,0.0,(NA)
42000,Pennsylvania,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
42000,Pennsylvania,10,"  Per capita personal income 6",4.1,6.8,4.0,1.7,3.1,5.4,3.8,4.5,5.8,3.6,-2.5,4.1,4.8,3.4,0.6,3.4,3.8,2.6,2.6,5.0,3.1,7.3,5.9,2.4,5.1,3.6
42000,Pennsylvania,11,"  Per capita disposable personal income 7",4.0,6.7,4.5,3.9,4.0,5.8,2.7,3.8,5.1,3.9,0.0,3.8,3.7,3.7,-0.4,3.2,3.3,2.9,2.8,5.7,2.8,8.2,4.5,0.0,7.7,3.5
42000,Pennsylvania,12,"  Per capita personal consumption expenditures (PCE) 8",6.1,6.8,4.3,3.5,5.6,5.2,4.9,4.0,3.9,3.2,-1.3,3.8,3.3,1.9,2.1,2.4,2.5,2.0,3.3,4.7,2.7,-2.9,11.0,10.4,5.2,(NA)
42000,Pennsylvania,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
42000,Pennsylvania,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.4,-0.5,-0.6,-0.5,-0.2,-0.6,1.0,-0.4,1.3,-1.0,-0.2,-0.3,-1.6,0.1,1.4,(NA)
42000,Pennsylvania,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.1,1.3,1.9,1.4,1.1,0.8,1.2,0.6,3.1,1.0,1.3,0.8,2.5,6.6,5.2,(NA)
42000,Pennsylvania,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
42000,Pennsylvania,15,"  Total employment (number of jobs)",1.6,2.1,0.1,-0.4,-0.2,1.1,1.5,1.4,1.6,0.2,-2.4,0.3,1.4,0.9,0.9,1.1,1.0,1.1,0.9,1.3,0.1,-4.6,3.2,3.3,2.5,(NA)
44000,Rhode Island,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,1,"  Real GDP (millions of chained 2017 dollars) 1",3.2,4.9,1.2,3.2,3.2,4.2,1.3,2.7,-2.1,-2.2,-0.9,2.9,0.0,0.8,1.0,1.0,1.4,0.4,0.2,-0.1,2.4,-3.2,4.4,2.4,1.6,3.2
44000,Rhode Island,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.4,5.5,2.1,2.7,-2.9,3.6,1.5,0.9,1.7,2.3,4.2,7.3,1.6,-6.4,4.2,(NA)
44000,Rhode Island,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.2,2.2,1.2,0.6,0.3,3.7,1.0,1.9,0.8,2.7,1.1,-1.4,8.3,-1.5,5.7,(NA)
44000,Rhode Island,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,4,"  Gross domestic product (GDP)",4.9,7.0,3.8,5.4,5.0,7.0,4.3,6.2,0.7,-0.7,1.1,3.7,1.4,2.8,2.8,3.1,3.6,2.0,1.8,2.2,4.6,-1.1,8.2,8.4,6.5,6.3
44000,Rhode Island,5,"  Personal income",4.3,7.8,5.4,4.0,5.0,5.0,1.8,4.9,4.3,1.9,-2.3,5.2,3.8,3.2,0.0,3.9,3.5,1.4,4.2,4.0,6.0,7.7,6.2,2.1,5.1,5.1
44000,Rhode Island,6,"  Disposable personal income",4.3,7.0,5.7,6.6,6.0,5.2,1.1,4.4,3.8,2.4,0.3,5.0,2.3,3.7,-1.2,3.6,3.2,1.2,4.5,4.7,5.8,8.4,4.9,-0.2,8.0,5.0
44000,Rhode Island,7,"  Personal consumption expenditures",6.6,8.4,5.1,5.4,6.8,5.3,5.2,4.1,3.5,1.5,-1.0,1.8,2.9,1.1,3.3,4.0,2.9,2.5,3.3,4.4,2.9,-1.0,13.2,7.3,6.5,(NA)
44000,Rhode Island,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.3,5.4,1.7,2.2,-3.3,3.1,1.1,0.4,1.4,1.7,3.9,7.1,1.5,-6.1,4.0,(NA)
44000,Rhode Island,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.1,2.0,0.8,0.1,-0.1,3.2,0.6,1.4,0.5,2.1,0.9,-1.6,8.2,-1.2,5.5,(NA)
44000,Rhode Island,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,10,"  Per capita personal income 6",3.4,6.7,4.8,3.2,4.4,4.7,2.5,5.4,4.9,2.2,-2.2,5.0,3.4,2.7,-0.4,3.4,3.0,1.0,3.9,3.4,5.7,7.5,6.2,1.9,4.7,4.2
44000,Rhode Island,11,"  Per capita disposable personal income 7",3.3,6.0,5.0,5.7,5.4,4.8,1.7,4.9,4.4,2.6,0.4,4.9,2.0,3.2,-1.6,3.2,2.8,0.8,4.3,4.1,5.5,8.2,4.8,-0.5,7.6,4.2
44000,Rhode Island,12,"  Per capita personal consumption expenditures (PCE) 8",5.6,7.3,4.4,4.5,6.3,5.0,5.9,4.5,4.1,1.7,-0.9,1.7,2.5,0.6,2.8,3.5,2.5,2.0,3.1,3.8,2.7,-1.1,13.2,7.6,6.3,(NA)
44000,Rhode Island,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.4,-2.1,-0.8,-1.4,1.6,-1.1,1.7,-0.4,0.7,-0.4,0.3,-0.6,0.4,2.2,-2.9,(NA)
44000,Rhode Island,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.1,-0.3,1.7,0.5,2.9,0.3,1.9,0.6,2.5,1.6,1.8,0.5,4.5,8.9,0.8,(NA)
44000,Rhode Island,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,15,"  Total employment (number of jobs)",2.1,2.8,0.5,0.5,1.0,1.4,0.6,0.9,1.1,-1.5,-3.4,-0.3,0.9,0.2,1.6,1.8,2.3,1.0,0.9,1.5,0.4,-5.4,4.0,3.9,2.4,(NA)
45000,South Carolina,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,1,"  Real GDP (millions of chained 2017 dollars) 1",4.6,2.7,0.6,2.8,4.1,1.7,3.4,2.2,3.2,-0.5,-4.4,2.6,2.4,1.1,2.4,3.0,3.5,3.4,2.0,3.0,3.2,-2.2,5.2,3.6,3.1,4.2
45000,South Carolina,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.8,-0.2,2.5,2.7,-0.1,4.9,5.9,2.8,4.2,3.1,5.9,6.5,2.9,-2.1,3.4,(NA)
45000,South Carolina,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.1,1.2,1.0,0.0,2.3,3.2,3.7,2.8,3.2,3.0,3.8,0.2,6.3,4.1,3.3,(NA)
45000,South Carolina,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,4,"  Gross domestic product (GDP)",6.4,4.6,3.5,4.5,5.4,3.9,6.2,5.7,5.9,1.2,-1.3,2.7,3.6,3.3,4.3,5.1,6.0,4.8,3.4,5.2,5.5,-0.1,9.2,10.9,8.4,6.9
45000,South Carolina,5,"  Personal income",4.9,7.0,3.5,2.9,3.6,5.6,5.9,7.8,6.6,4.8,-2.1,3.4,5.7,4.9,1.1,6.2,6.2,4.2,5.2,4.5,6.5,6.8,10.4,4.0,7.1,6.7
45000,South Carolina,6,"  Disposable personal income",4.8,7.4,3.7,4.9,4.4,5.8,4.9,7.3,6.4,5.7,-0.1,3.3,4.7,5.0,0.1,6.4,5.5,3.8,5.4,4.9,5.9,7.5,9.4,1.8,9.6,6.6
45000,South Carolina,7,"  Personal consumption expenditures",7.2,7.0,4.0,4.0,5.2,7.4,7.3,6.4,6.6,4.0,-1.2,4.8,4.2,2.1,3.6,4.5,3.9,4.2,4.2,4.4,4.4,0.6,14.1,10.6,7.0,(NA)
45000,South Carolina,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.1,-1.1,1.9,1.9,-0.9,3.7,4.6,1.6,3.1,1.9,4.7,5.3,1.6,-3.8,1.6,(NA)
45000,South Carolina,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.2,0.2,0.4,-0.8,1.5,2.1,2.4,1.6,2.0,1.9,2.6,-0.9,5.1,2.3,1.5,(NA)
45000,South Carolina,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,10,"  Per capita personal income 6",3.4,5.6,2.5,1.9,2.6,4.1,4.5,5.7,4.6,2.9,-3.4,2.4,5.1,4.1,0.3,5.1,4.9,2.9,4.0,3.4,5.3,5.7,9.1,2.2,5.2,4.9
45000,South Carolina,11,"  Per capita disposable personal income 7",3.3,6.1,2.7,3.9,3.4,4.2,3.5,5.1,4.3,3.7,-1.4,2.3,4.1,4.2,-0.7,5.3,4.2,2.6,4.3,3.8,4.8,6.3,8.1,0.0,7.6,4.9
45000,South Carolina,12,"  Per capita personal consumption expenditures (PCE) 8",5.7,5.7,3.0,2.9,4.1,5.9,5.9,4.3,4.5,2.0,-2.5,3.8,3.5,1.3,2.7,3.4,2.7,3.0,3.0,3.3,3.2,-0.5,12.8,8.7,5.2,(NA)
45000,South Carolina,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.0,1.8,0.6,0.2,-0.1,-0.1,0.1,0.3,-0.8,-0.7,-0.8,-0.7,3.0,-0.3,-0.2,(NA)
45000,South Carolina,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.3,3.6,3.1,2.1,1.2,1.3,0.3,1.4,0.9,1.4,0.6,0.4,7.3,6.2,3.6,(NA)
45000,South Carolina,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,15,"  Total employment (number of jobs)",2.2,1.7,-1.0,-0.4,0.7,1.9,2.2,2.6,2.6,-0.4,-4.2,-0.4,3.0,1.1,1.9,2.5,2.8,2.4,2.2,3.1,1.4,-2.0,4.0,3.8,3.3,(NA)
